Drug1,Drug2,Prob,SimilaritySource,Method
DB00480,C0740651,0.1363,HPO,LapRLS
DB01019,C0011849,0.1362,HPO,LapRLS
DB00659,C0035508,0.1362,HPO,LapRLS
DB01213,C0338591,0.1362,HPO,LapRLS
DB00544,C0085632,0.1362,HPO,LapRLS
DB01008,C0085702,0.1362,HPO,LapRLS
DB00583,C0034186,0.1362,HPO,LapRLS
DB00828,C0035410,0.1362,HPO,LapRLS
DB06699,C0011991,0.1362,HPO,LapRLS
DB00331,C1258215,0.1361,HPO,LapRLS
DB06243,C0003862,0.1361,HPO,LapRLS
DB06698,C0242422,0.1361,HPO,LapRLS
DB04572,C0011071,0.1361,HPO,LapRLS
DB01236,C0151889,0.1361,HPO,LapRLS
DB01367,C0423791,0.1361,HPO,LapRLS
DB01019,C0007859,0.1361,HPO,LapRLS
DB08964,C0018681,0.1361,HPO,LapRLS
DB00204,C0043352,0.1361,HPO,LapRLS
DB00282,C0030196,0.136,HPO,LapRLS
DB00230,C0376545,0.136,HPO,LapRLS
DB00130,C0027051,0.136,HPO,LapRLS
DB00563,C0011991,0.136,HPO,LapRLS
DB06795,C0043352,0.136,HPO,LapRLS
DB00214,C0000737,0.136,HPO,LapRLS
DB00597,C0020676,0.136,HPO,LapRLS
DB00594,C0027497,0.136,HPO,LapRLS
DB01018,C0010200,0.136,HPO,LapRLS
DB00125,C0162429,0.1359,HPO,LapRLS
DB00659,C0010346,0.1359,HPO,LapRLS
DB00770,C0020649,0.1359,HPO,LapRLS
DB06775,C0003862,0.1359,HPO,LapRLS
DB00448,C0003862,0.1358,HPO,LapRLS
DB00519,C0013604,0.1358,HPO,LapRLS
DB00929,C0000737,0.1358,HPO,LapRLS
DB00753,C0018800,0.1358,HPO,LapRLS
DB00529,C0001339,0.1357,HPO,LapRLS
DB00353,C0018681,0.1357,HPO,LapRLS
DB08860,C0018681,0.1357,HPO,LapRLS
DB00130,C0151825,0.1357,HPO,LapRLS
DB01236,C0035317,0.1357,HPO,LapRLS
DB00669,C0037274,0.1357,HPO,LapRLS
DB06151,C0019572,0.1357,HPO,LapRLS
DB09076,C0018681,0.1357,HPO,LapRLS
DB01043,C0020676,0.1356,HPO,LapRLS
DB01177,C0232462,0.1356,HPO,LapRLS
DB00431,C0009421,0.1356,HPO,LapRLS
DB04871,C0020456,0.1356,HPO,LapRLS
DB00776,C0013604,0.1356,HPO,LapRLS
DB01008,C0151825,0.1356,HPO,LapRLS
DB00695,C0027497,0.1356,HPO,LapRLS
DB00862,C0042963,0.1356,HPO,LapRLS
DB01080,C0497156,0.1356,HPO,LapRLS
DB01409,C0018681,0.1356,HPO,LapRLS
DB00715,C0010346,0.1356,HPO,LapRLS
DB00493,C0000737,0.1355,HPO,LapRLS
DB04871,C0085631,0.1355,HPO,LapRLS
DB00859,C0018681,0.1355,HPO,LapRLS
DB00640,C0015672,0.1355,HPO,LapRLS
DB00859,C0029456,0.1355,HPO,LapRLS
DB00210,C0018681,0.1354,HPO,LapRLS
DB00659,C0151636,0.1354,HPO,LapRLS
DB00290,C0042963,0.1354,HPO,LapRLS
DB01250,C0030193,0.1354,HPO,LapRLS
DB00575,C0002792,0.1353,HPO,LapRLS
DB00862,C0011991,0.1353,HPO,LapRLS
DB00583,C2937350,0.1353,HPO,LapRLS
DB00983,C0042963,0.1353,HPO,LapRLS
DB00910,C0013404,0.1353,HPO,LapRLS
DB06261,C0022346,0.1352,HPO,LapRLS
DB00828,C0023066,0.1352,HPO,LapRLS
DB00583,C0003864,0.1352,HPO,LapRLS
DB06151,C0020473,0.1352,HPO,LapRLS
DB00915,C0162429,0.1351,HPO,LapRLS
DB00597,C0151825,0.1351,HPO,LapRLS
DB00204,C0030252,0.1351,HPO,LapRLS
DB00627,C0037274,0.1351,HPO,LapRLS
DB00373,C0015230,0.1351,HPO,LapRLS
DB00915,C2937350,0.1351,HPO,LapRLS
DB00393,C0030252,0.1351,HPO,LapRLS
DB00316,C0019079,0.135,HPO,LapRLS
DB00323,C0497552,0.135,HPO,LapRLS
DB00915,C0542571,0.135,HPO,LapRLS
DB00125,C0033860,0.135,HPO,LapRLS
DB00125,C0011071,0.1349,HPO,LapRLS
DB00316,C0009421,0.1349,HPO,LapRLS
DB01019,C0043144,0.1349,HPO,LapRLS
DB00986,C0033774,0.1349,HPO,LapRLS
DB08871,C0000737,0.1349,HPO,LapRLS
DB09076,C0043352,0.1349,HPO,LapRLS
DB06261,C0497156,0.1349,HPO,LapRLS
DB06219,C0000737,0.1348,HPO,LapRLS
DB00130,C0026961,0.1348,HPO,LapRLS
DB06704,C0015230,0.1348,HPO,LapRLS
DB11180,C0035305,0.1348,HPO,LapRLS
DB00828,C0019572,0.1348,HPO,LapRLS
DB01044,C0000737,0.1348,HPO,LapRLS
DB04871,C0041657,0.1348,HPO,LapRLS
DB00319,C0018681,0.1348,HPO,LapRLS
DB00828,C0035317,0.1347,HPO,LapRLS
DB00478,C0029882,0.1347,HPO,LapRLS
DB00939,C0018681,0.1347,HPO,LapRLS
DB01019,C0008350,0.1347,HPO,LapRLS
DB00859,C0032617,0.1347,HPO,LapRLS
DB08823,C0018681,0.1346,HPO,LapRLS
DB00502,C2830004,0.1346,HPO,LapRLS
DB00489,C0042109,0.1346,HPO,LapRLS
DB04485,C0003123,0.1346,HPO,LapRLS
DB00627,C0012569,0.1346,HPO,LapRLS
DB00753,C0022408,0.1345,HPO,LapRLS
DB00401,C0020649,0.1345,HPO,LapRLS
DB06261,C0232726,0.1345,HPO,LapRLS
DB00859,C0151740,0.1345,HPO,LapRLS
DB06230,C0011991,0.1345,HPO,LapRLS
DB00727,C0085584,0.1344,HPO,LapRLS
DB00597,C0017565,0.1344,HPO,LapRLS
DB00130,C0026827,0.1344,HPO,LapRLS
DB00753,C0019572,0.1344,HPO,LapRLS
DB04572,C0020473,0.1344,HPO,LapRLS
DB00752,C0085649,0.1344,HPO,LapRLS
DB06795,C0008031,0.1344,HPO,LapRLS
DB00583,C0003962,0.1343,HPO,LapRLS
DB06261,C0520966,0.1343,HPO,LapRLS
DB00742,C0231528,0.1343,HPO,LapRLS
DB04953,C0015230,0.1343,HPO,LapRLS
DB04839,C0042963,0.1343,HPO,LapRLS
DB01080,C0013295,0.1343,HPO,LapRLS
DB00125,C0442874,0.1342,HPO,LapRLS
DB06698,C0023890,0.1342,HPO,LapRLS
DB09076,C0013404,0.1342,HPO,LapRLS
DB00316,C0740394,0.1342,HPO,LapRLS
DB11180,C0029124,0.1342,HPO,LapRLS
DB08934,C0000737,0.1342,HPO,LapRLS
DB01080,C0010692,0.1342,HPO,LapRLS
DB06261,C0020598,0.1342,HPO,LapRLS
DB00996,C1956346,0.1342,HPO,LapRLS
DB01019,C0003873,0.1341,HPO,LapRLS
DB00125,C0004144,0.1341,HPO,LapRLS
DB11180,C0037822,0.1341,HPO,LapRLS
DB01181,C0042487,0.1341,HPO,LapRLS
DB00727,C0020615,0.134,HPO,LapRLS
DB00583,C0037299,0.134,HPO,LapRLS
DB01012,C0030193,0.134,HPO,LapRLS
DB00757,C0015230,0.134,HPO,LapRLS
DB00316,C0151825,0.134,HPO,LapRLS
DB01001,C0037036,0.134,HPO,LapRLS
DB06795,C0042963,0.134,HPO,LapRLS
DB01203,C0027497,0.134,HPO,LapRLS
DB00583,C0020676,0.134,HPO,LapRLS
DB00897,C0033774,0.134,HPO,LapRLS
DB08823,C0011991,0.134,HPO,LapRLS
DB00804,C0031154,0.1339,HPO,LapRLS
DB01012,C0013604,0.1339,HPO,LapRLS
DB00193,C0740651,0.1339,HPO,LapRLS
DB06698,C0020473,0.1339,HPO,LapRLS
DB00753,C0242422,0.1339,HPO,LapRLS
DB06287,C0008031,0.1338,HPO,LapRLS
DB01080,C0042514,0.1338,HPO,LapRLS
DB00828,C0020453,0.1338,HPO,LapRLS
DB00828,C0020473,0.1338,HPO,LapRLS
DB00869,C0018681,0.1338,HPO,LapRLS
DB00897,C0000737,0.1338,HPO,LapRLS
DB01213,C0027726,0.1337,HPO,LapRLS
DB00582,C0013604,0.1337,HPO,LapRLS
DB00235,C0018681,0.1337,HPO,LapRLS
DB01105,C0027497,0.1337,HPO,LapRLS
DB00583,C0004144,0.1337,HPO,LapRLS
DB00332,C0009676,0.1337,HPO,LapRLS
DB01017,C0232462,0.1336,HPO,LapRLS
DB01345,C0013604,0.1336,HPO,LapRLS
DB00297,C0013404,0.1336,HPO,LapRLS
DB11180,C0947912,0.1336,HPO,LapRLS
DB06698,C0235063,0.1336,HPO,LapRLS
DB00859,C0035309,0.1336,HPO,LapRLS
DB00175,C0042109,0.1335,HPO,LapRLS
DB00720,C0023380,0.1335,HPO,LapRLS
DB06794,C0027497,0.1334,HPO,LapRLS
DB00531,C0037274,0.1334,HPO,LapRLS
DB00720,C0231856,0.1334,HPO,LapRLS
DB01008,C0020437,0.1334,HPO,LapRLS
DB09156,C0027497,0.1333,HPO,LapRLS
DB01104,C0740651,0.1333,HPO,LapRLS
DB00996,C0023518,0.1333,HPO,LapRLS
DB00836,C0018681,0.1333,HPO,LapRLS
DB00828,C0006384,0.1333,HPO,LapRLS
DB00305,C0018681,0.1333,HPO,LapRLS
DB06774,C0013404,0.1332,HPO,LapRLS
DB00125,C0037036,0.1332,HPO,LapRLS
DB00413,C0000737,0.1332,HPO,LapRLS
DB01001,C0020651,0.1332,HPO,LapRLS
DB00978,C0033774,0.1332,HPO,LapRLS
DB00246,C0013604,0.1332,HPO,LapRLS
DB00316,C0700590,0.1332,HPO,LapRLS
DB06155,C0027497,0.1331,HPO,LapRLS
DB00006,C0011991,0.1331,HPO,LapRLS
DB00572,C0043352,0.1331,HPO,LapRLS
DB00650,C0000737,0.1331,HPO,LapRLS
DB00130,C0035304,0.1331,HPO,LapRLS
DB05013,C0015230,0.1331,HPO,LapRLS
DB00178,C0001824,0.1331,HPO,LapRLS
DB04572,C0442874,0.1331,HPO,LapRLS
DB01019,C0004144,0.1331,HPO,LapRLS
DB01008,C0019209,0.1331,HPO,LapRLS
DB06772,C0231528,0.1329,HPO,LapRLS
DB00230,C0085633,0.1329,HPO,LapRLS
DB00125,C0003962,0.1329,HPO,LapRLS
DB00290,C0011991,0.1329,HPO,LapRLS
DB00783,C0003123,0.1329,HPO,LapRLS
DB00915,C0042514,0.1329,HPO,LapRLS
DB04946,C0018681,0.1329,HPO,LapRLS
DB00697,C0018681,0.1329,HPO,LapRLS
DB01008,C0019270,0.1328,HPO,LapRLS
DB01267,C0003123,0.1328,HPO,LapRLS
DB00986,C0011991,0.1328,HPO,LapRLS
DB00952,C0018681,0.1328,HPO,LapRLS
DB00828,C0017574,0.1328,HPO,LapRLS
DB01591,C0000737,0.1328,HPO,LapRLS
DB08874,C0011991,0.1327,HPO,LapRLS
DB00705,C0011991,0.1327,HPO,LapRLS
DB06290,C0011991,0.1327,HPO,LapRLS
DB00353,C0011991,0.1327,HPO,LapRLS
DB04572,C0497156,0.1327,HPO,LapRLS
DB04572,C0085584,0.1327,HPO,LapRLS
DB00316,C0878544,0.1327,HPO,LapRLS
DB00583,C0023052,0.1327,HPO,LapRLS
DB00529,C0021843,0.1326,HPO,LapRLS
DB01188,C0027497,0.1326,HPO,LapRLS
DB00795,C0011991,0.1326,HPO,LapRLS
DB00915,C0002418,0.1326,HPO,LapRLS
DB11180,C2937358,0.1326,HPO,LapRLS
DB01280,C0015230,0.1326,HPO,LapRLS
DB00230,C0003460,0.1326,HPO,LapRLS
DB00720,C0022408,0.1326,HPO,LapRLS
DB00720,C0023890,0.1326,HPO,LapRLS
DB04572,C0019572,0.1326,HPO,LapRLS
DB01008,C0020615,0.1326,HPO,LapRLS
DB00313,C0042267,0.1325,HPO,LapRLS
DB01080,C0018418,0.1325,HPO,LapRLS
DB01590,C0011606,0.1325,HPO,LapRLS
DB06616,C0018681,0.1325,HPO,LapRLS
DB06261,C0017979,0.1325,HPO,LapRLS
DB04572,C0032290,0.1325,HPO,LapRLS
DB00720,C0026837,0.1325,HPO,LapRLS
DB00915,C0032290,0.1324,HPO,LapRLS
DB01189,C0024141,0.1324,HPO,LapRLS
DB01149,C0011991,0.1324,HPO,LapRLS
DB00861,C0027497,0.1324,HPO,LapRLS
DB06217,C0015230,0.1324,HPO,LapRLS
DB00432,C0000737,0.1324,HPO,LapRLS
DB00627,C3665386,0.1323,HPO,LapRLS
DB00752,C0917801,0.1323,HPO,LapRLS
DB08882,C0027497,0.1323,HPO,LapRLS
DB00678,C0015230,0.1323,HPO,LapRLS
DB00177,C0042963,0.1323,HPO,LapRLS
DB06590,C0018681,0.1322,HPO,LapRLS
DB01250,C0008031,0.1322,HPO,LapRLS
DB06698,C0231856,0.1322,HPO,LapRLS
DB00659,C0031212,0.1322,HPO,LapRLS
DB09080,C0027497,0.1322,HPO,LapRLS
DB00478,C0151740,0.1321,HPO,LapRLS
DB00431,C0035243,0.1321,HPO,LapRLS
DB01610,C0015230,0.1321,HPO,LapRLS
DB00996,C0011071,0.1321,HPO,LapRLS
DB06410,C0011991,0.1321,HPO,LapRLS
DB01043,C0018099,0.1321,HPO,LapRLS
DB11180,C0522224,0.1321,HPO,LapRLS
DB00410,C0042963,0.132,HPO,LapRLS
DB00915,C0018021,0.132,HPO,LapRLS
DB00187,C0424295,0.1319,HPO,LapRLS
DB00597,C0013384,0.1319,HPO,LapRLS
DB00313,C0035304,0.1319,HPO,LapRLS
DB00401,C0013604,0.1319,HPO,LapRLS
DB06756,C0031154,0.1319,HPO,LapRLS
DB00734,C0522055,0.1319,HPO,LapRLS
DB06261,C0014534,0.1319,HPO,LapRLS
DB01200,C0015230,0.1319,HPO,LapRLS
DB06261,C0018800,0.1319,HPO,LapRLS
DB01066,C0027497,0.1318,HPO,LapRLS
DB00313,C0023518,0.1318,HPO,LapRLS
DB01240,C0033774,0.1318,HPO,LapRLS
DB06261,C0085702,0.1318,HPO,LapRLS
DB00659,C0035305,0.1318,HPO,LapRLS
DB00431,C0034359,0.1317,HPO,LapRLS
DB01066,C0011991,0.1317,HPO,LapRLS
DB01080,C0035243,0.1317,HPO,LapRLS
DB00828,C0231856,0.1317,HPO,LapRLS
DB00915,C2225524,0.1317,HPO,LapRLS
DB01080,C0008325,0.1317,HPO,LapRLS
DB00285,C0085612,0.1317,HPO,LapRLS
DB00583,C0017574,0.1316,HPO,LapRLS
DB00633,C0232462,0.1316,HPO,LapRLS
DB01024,C0740651,0.1316,HPO,LapRLS
DB00370,C0030193,0.1316,HPO,LapRLS
DB00583,C0008325,0.1316,HPO,LapRLS
DB00478,C2225524,0.1316,HPO,LapRLS
DB00720,C0005779,0.1316,HPO,LapRLS
DB00515,C0020621,0.1316,HPO,LapRLS
DB06151,C0520966,0.1316,HPO,LapRLS
DB08816,C0015230,0.1315,HPO,LapRLS
DB00882,C0030193,0.1315,HPO,LapRLS
DB00296,C0041657,0.1315,HPO,LapRLS
DB00828,C0034186,0.1315,HPO,LapRLS
DB00544,C3665386,0.1315,HPO,LapRLS
DB00125,C0542571,0.1315,HPO,LapRLS
DB00320,C0030193,0.1315,HPO,LapRLS
DB06698,C0702166,0.1315,HPO,LapRLS
DB00710,C0039070,0.1315,HPO,LapRLS
DB06213,C0232462,0.1315,HPO,LapRLS
DB01233,C0042963,0.1315,HPO,LapRLS
