Drug1,Drug2,Prob,Source,Method
DB06799,DB12092,0.1524,DrugBank,GIP
DB02962,DB09236,0.1524,DrugBank,GIP
DB01019,DB09099,0.1524,DrugBank,GIP
DB00159,DB06442,0.1523,DrugBank,GIP
DB00371,DB00263,0.1523,DrugBank,GIP
DB09414,DB00633,0.1523,DrugBank,GIP
DB08841,DB06190,0.1522,DrugBank,GIP
DB01107,DB09075,0.1522,DrugBank,GIP
DB00658,DB01072,0.1522,DrugBank,GIP
DB00583,DB01079,0.1522,DrugBank,GIP
DB06797,DB12319,0.1522,DrugBank,GIP
DB00974,DB00371,0.1522,DrugBank,GIP
DB09132,DB08796,0.1522,DrugBank,GIP
DB00566,DB09267,0.1521,DrugBank,GIP
DB09031,DB00614,0.1521,DrugBank,GIP
DB03754,DB05088,0.1521,DrugBank,GIP
DB01438,DB00730,0.1521,DrugBank,GIP
DB03793,DB13757,0.1521,DrugBank,GIP
DB09275,DB01359,0.152,DrugBank,GIP
DB00545,DB00730,0.152,DrugBank,GIP
DB00822,DB09234,0.152,DrugBank,GIP
DB03793,DB00181,0.152,DrugBank,GIP
DB01365,DB01036,0.152,DrugBank,GIP
DB00951,DB00968,0.1519,DrugBank,GIP
DB03040,DB00533,0.1519,DrugBank,GIP
DB08908,DB08993,0.1519,DrugBank,GIP
DB00379,DB01083,0.1519,DrugBank,GIP
DB00325,DB06819,0.1519,DrugBank,GIP
DB12821,DB12958,0.1519,DrugBank,GIP
DB01043,DB08887,0.1519,DrugBank,GIP
DB00677,DB06652,0.1518,DrugBank,GIP
DB04572,DB00817,0.1518,DrugBank,GIP
DB06799,DB12884,0.1518,DrugBank,GIP
DB00325,DB09094,0.1518,DrugBank,GIP
DB00371,DB06433,0.1518,DrugBank,GIP
DB04936,DB09072,0.1517,DrugBank,GIP
DB06709,DB01194,0.1517,DrugBank,GIP
DB00566,DB00381,0.1517,DrugBank,GIP
DB00855,DB00459,0.1517,DrugBank,GIP
DB04557,DB06725,0.1517,DrugBank,GIP
DB06727,DB06769,0.1516,DrugBank,GIP
DB00915,DB00463,0.1516,DrugBank,GIP
DB00915,DB00381,0.1516,DrugBank,GIP
DB01170,DB06725,0.1516,DrugBank,GIP
DB03756,DB09204,0.1515,DrugBank,GIP
DB06799,DB00326,0.1515,DrugBank,GIP
DB12821,DB13746,0.1515,DrugBank,GIP
DB01028,DB06266,0.1515,DrugBank,GIP
DB00822,DB11912,0.1514,DrugBank,GIP
DB11268,DB06660,0.1514,DrugBank,GIP
DB12308,DB12289,0.1514,DrugBank,GIP
DB00380,DB00979,0.1514,DrugBank,GIP
DB04830,DB00257,0.1514,DrugBank,GIP
DB00189,DB06706,0.1513,DrugBank,GIP
DB01612,DB01156,0.1513,DrugBank,GIP
DB00202,DB09119,0.1513,DrugBank,GIP
DB13146,DB00263,0.1512,DrugBank,GIP
DB04572,DB01407,0.1512,DrugBank,GIP
DB01613,DB01036,0.1512,DrugBank,GIP
DB01099,DB00529,0.1512,DrugBank,GIP
DB09139,DB03701,0.1512,DrugBank,GIP
DB00742,DB00525,0.1512,DrugBank,GIP
DB06698,DB01158,0.1512,DrugBank,GIP
DB06727,DB00880,0.1512,DrugBank,GIP
DB01028,DB01153,0.1512,DrugBank,GIP
DB00325,DB12736,0.1511,DrugBank,GIP
DB08958,DB00802,0.1511,DrugBank,GIP
DB00529,DB12769,0.1511,DrugBank,GIP
DB01189,DB06726,0.1511,DrugBank,GIP
DB00566,DB00682,0.1511,DrugBank,GIP
DB01008,DB12645,0.1511,DrugBank,GIP
DB00915,DB06820,0.1511,DrugBank,GIP
DB00753,DB00806,0.1511,DrugBank,GIP
DB13099,DB06820,0.1511,DrugBank,GIP
DB09561,DB00381,0.151,DrugBank,GIP
DB06826,DB00216,0.151,DrugBank,GIP
DB01043,DB00485,0.151,DrugBank,GIP
DB00228,DB05095,0.151,DrugBank,GIP
DB09251,DB11889,0.1509,DrugBank,GIP
DB00915,DB12565,0.1509,DrugBank,GIP
DB13323,DB00234,0.1509,DrugBank,GIP
DB00742,DB01126,0.1509,DrugBank,GIP
DB06709,DB09203,0.1509,DrugBank,GIP
DB01563,DB09269,0.1509,DrugBank,GIP
DB00974,DB00726,0.1509,DrugBank,GIP
DB11268,DB00382,0.1509,DrugBank,GIP
DB09072,DB06713,0.1508,DrugBank,GIP
DB01143,DB06204,0.1508,DrugBank,GIP
DB04165,DB13139,0.1508,DrugBank,GIP
DB03793,DB00518,0.1508,DrugBank,GIP
DB01236,DB04365,0.1508,DrugBank,GIP
DB00951,DB00150,0.1508,DrugBank,GIP
DB01440,DB09289,0.1507,DrugBank,GIP
DB00302,DB06413,0.1507,DrugBank,GIP
DB01028,DB00457,0.1507,DrugBank,GIP
DB02520,DB01273,0.1507,DrugBank,GIP
DB00727,DB12539,0.1507,DrugBank,GIP
DB00250,DB01359,0.1507,DrugBank,GIP
DB06819,DB08933,0.1507,DrugBank,GIP
DB01143,DB06791,0.1506,DrugBank,GIP
DB06824,DB11688,0.1506,DrugBank,GIP
DB06819,DB09097,0.1506,DrugBank,GIP
DB00371,DB00422,0.1506,DrugBank,GIP
DB05260,DB01600,0.1505,DrugBank,GIP
DB00182,DB12901,0.1505,DrugBank,GIP
DB09277,DB00525,0.1505,DrugBank,GIP
DB13231,DB00776,0.1505,DrugBank,GIP
DB03756,DB09120,0.1505,DrugBank,GIP
DB09139,DB00730,0.1504,DrugBank,GIP
DB12308,DB00216,0.1504,DrugBank,GIP
DB09401,DB08874,0.1504,DrugBank,GIP
DB09269,DB06819,0.1504,DrugBank,GIP
DB09072,DB01261,0.1504,DrugBank,GIP
DB00316,DB13984,0.1504,DrugBank,GIP
DB00658,DB00697,0.1504,DrugBank,GIP
DB13255,DB02207,0.1504,DrugBank,GIP
DB01170,DB04930,0.1504,DrugBank,GIP
DB03040,DB00664,0.1504,DrugBank,GIP
DB00763,DB11637,0.1504,DrugBank,GIP
DB04830,DB01105,0.1503,DrugBank,GIP
DB03040,DB00811,0.1503,DrugBank,GIP
DB06783,DB00872,0.1503,DrugBank,GIP
DB00159,DB01525,0.1503,DrugBank,GIP
DB00556,DB06726,0.1503,DrugBank,GIP
DB06698,DB00104,0.1503,DrugBank,GIP
DB09561,DB12565,0.1503,DrugBank,GIP
DB09072,DB09488,0.1502,DrugBank,GIP
DB00996,DB04743,0.1502,DrugBank,GIP
DB00822,DB01669,0.1502,DrugBank,GIP
DB13058,DB01628,0.1502,DrugBank,GIP
DB00677,DB01563,0.1502,DrugBank,GIP
DB00658,DB00807,0.1502,DrugBank,GIP
DB08887,DB01591,0.1501,DrugBank,GIP
DB01107,DB09078,0.1501,DrugBank,GIP
DB00825,DB01591,0.1501,DrugBank,GIP
DB04827,DB02925,0.1501,DrugBank,GIP
DB00720,DB06201,0.1501,DrugBank,GIP
DB01440,DB01583,0.15,DrugBank,GIP
DB01080,DB00104,0.15,DrugBank,GIP
DB06782,DB00670,0.15,DrugBank,GIP
DB00742,DB00576,0.15,DrugBank,GIP
DB13058,DB08927,0.15,DrugBank,GIP
DB00556,DB00250,0.15,DrugBank,GIP
DB03793,DB08486,0.15,DrugBank,GIP
DB01080,DB00463,0.15,DrugBank,GIP
DB09072,DB11274,0.15,DrugBank,GIP
DB04936,DB01206,0.15,DrugBank,GIP
DB02709,DB04831,0.1499,DrugBank,GIP
DB09011,DB06769,0.1499,DrugBank,GIP
DB00189,DB04846,0.1499,DrugBank,GIP
DB00162,DB06461,0.1499,DrugBank,GIP
DB09031,DB01190,0.1499,DrugBank,GIP
DB09154,DB01683,0.1499,DrugBank,GIP
DB09031,DB02281,0.1499,DrugBank,GIP
DB00658,DB12593,0.1498,DrugBank,GIP
DB09352,DB00440,0.1498,DrugBank,GIP
DB00915,DB11613,0.1498,DrugBank,GIP
DB11093,DB01683,0.1498,DrugBank,GIP
DB01010,DB09040,0.1498,DrugBank,GIP
DB13058,DB00326,0.1498,DrugBank,GIP
DB00515,DB06695,0.1498,DrugBank,GIP
DB13146,DB11827,0.1498,DrugBank,GIP
DB09249,DB01174,0.1498,DrugBank,GIP
DB00566,DB13530,0.1497,DrugBank,GIP
DB13323,DB09084,0.1497,DrugBank,GIP
DB09117,DB00375,0.1497,DrugBank,GIP
DB00488,DB06413,0.1497,DrugBank,GIP
DB09277,DB00295,0.1496,DrugBank,GIP
DB12821,DB00262,0.1496,DrugBank,GIP
DB13650,DB00714,0.1496,DrugBank,GIP
DB09138,DB12116,0.1496,DrugBank,GIP
DB06824,DB01423,0.1496,DrugBank,GIP
DB09352,DB01178,0.1495,DrugBank,GIP
DB00727,DB00298,0.1495,DrugBank,GIP
DB01612,DB11586,0.1495,DrugBank,GIP
DB03127,DB00614,0.1495,DrugBank,GIP
DB00159,DB05239,0.1495,DrugBank,GIP
DB00711,DB09085,0.1495,DrugBank,GIP
DB13058,DB08913,0.1495,DrugBank,GIP
DB09248,DB00382,0.1495,DrugBank,GIP
DB04936,DB11581,0.1495,DrugBank,GIP
DB04165,DB01001,0.1495,DrugBank,GIP
DB01043,DB00463,0.1494,DrugBank,GIP
DB00189,DB12565,0.1494,DrugBank,GIP
DB00825,DB00986,0.1494,DrugBank,GIP
DB04557,DB08841,0.1494,DrugBank,GIP
DB09401,DB00925,0.1494,DrugBank,GIP
DB12105,DB00922,0.1494,DrugBank,GIP
DB01612,DB12921,0.1493,DrugBank,GIP
DB01878,DB06807,0.1493,DrugBank,GIP
DB01189,DB13595,0.1493,DrugBank,GIP
DB00720,DB01099,0.1493,DrugBank,GIP
DB04557,DB09324,0.1492,DrugBank,GIP
DB01575,DB00609,0.1492,DrugBank,GIP
DB00677,DB00530,0.1492,DrugBank,GIP
DB00583,DB00375,0.1492,DrugBank,GIP
DB03128,DB09324,0.1492,DrugBank,GIP
DB01576,DB06700,0.1492,DrugBank,GIP
DB11210,DB12873,0.1491,DrugBank,GIP
DB00742,DB06335,0.1491,DrugBank,GIP
DB00325,DB00713,0.1491,DrugBank,GIP
DB00488,DB09166,0.1491,DrugBank,GIP
DB00488,DB13003,0.1491,DrugBank,GIP
DB04827,DB12912,0.149,DrugBank,GIP
DB06819,DB00745,0.149,DrugBank,GIP
DB13231,DB12116,0.149,DrugBank,GIP
DB01019,DB06250,0.149,DrugBank,GIP
DB09139,DB04365,0.149,DrugBank,GIP
DB06783,DB01414,0.149,DrugBank,GIP
DB09449,DB00851,0.149,DrugBank,GIP
DB11936,DB00350,0.149,DrugBank,GIP
DB09269,DB01008,0.149,DrugBank,GIP
DB13231,DB00326,0.149,DrugBank,GIP
DB00583,DB00352,0.1489,DrugBank,GIP
DB01612,DB06174,0.1489,DrugBank,GIP
DB00974,DB00614,0.1489,DrugBank,GIP
DB04066,DB00391,0.1489,DrugBank,GIP
DB02962,DB00441,0.1489,DrugBank,GIP
DB08887,DB01191,0.1489,DrugBank,GIP
DB01008,DB00745,0.1488,DrugBank,GIP
DB04572,DB00435,0.1488,DrugBank,GIP
DB09250,DB00413,0.1488,DrugBank,GIP
DB03754,DB06678,0.1488,DrugBank,GIP
DB01019,DB05137,0.1488,DrugBank,GIP
DB08887,DB05100,0.1487,DrugBank,GIP
DB03128,DB00864,0.1487,DrugBank,GIP
DB12945,DB06461,0.1487,DrugBank,GIP
DB00825,DB01111,0.1487,DrugBank,GIP
DB00711,DB00905,0.1487,DrugBank,GIP
DB00658,DB13950,0.1486,DrugBank,GIP
DB09132,DB00656,0.1486,DrugBank,GIP
DB00720,DB01108,0.1486,DrugBank,GIP
DB01612,DB12381,0.1486,DrugBank,GIP
DB01626,DB09321,0.1486,DrugBank,GIP
DB01575,DB08889,0.1486,DrugBank,GIP
DB11936,DB09075,0.1486,DrugBank,GIP
DB06706,DB00349,0.1486,DrugBank,GIP
DB00302,DB08933,0.1486,DrugBank,GIP
DB11780,DB13876,0.1486,DrugBank,GIP
DB00166,DB09195,0.1486,DrugBank,GIP
DB00951,DB09097,0.1486,DrugBank,GIP
DB09352,DB01105,0.1486,DrugBank,GIP
DB06689,DB06480,0.1485,DrugBank,GIP
DB00711,DB01240,0.1485,DrugBank,GIP
DB01043,DB00441,0.1485,DrugBank,GIP
DB00855,DB00337,0.1485,DrugBank,GIP
DB11268,DB09068,0.1485,DrugBank,GIP
DB01612,DB08873,0.1485,DrugBank,GIP
DB01077,DB01529,0.1484,DrugBank,GIP
DB06783,DB12161,0.1484,DrugBank,GIP
DB00189,DB00469,0.1484,DrugBank,GIP
DB13323,DB06670,0.1484,DrugBank,GIP
DB00159,DB04165,0.1484,DrugBank,GIP
DB03127,DB04216,0.1484,DrugBank,GIP
DB12160,DB01018,0.1484,DrugBank,GIP
DB00711,DB00229,0.1484,DrugBank,GIP
DB11738,DB00475,0.1483,DrugBank,GIP
DB11898,DB00561,0.1483,DrugBank,GIP
DB01577,DB04858,0.1483,DrugBank,GIP
DB09281,DB09499,0.1483,DrugBank,GIP
DB00742,DB06216,0.1483,DrugBank,GIP
DB06770,DB06243,0.1483,DrugBank,GIP
DB01440,DB01599,0.1483,DrugBank,GIP
DB09459,DB04365,0.1483,DrugBank,GIP
DB00316,DB13530,0.1482,DrugBank,GIP
DB01080,DB00284,0.1482,DrugBank,GIP
DB04830,DB06739,0.1482,DrugBank,GIP
DB09249,DB12967,0.1482,DrugBank,GIP
DB06706,DB12313,0.1482,DrugBank,GIP
DB06728,DB04832,0.1482,DrugBank,GIP
DB04365,DB12259,0.1482,DrugBank,GIP
DB09459,DB09166,0.1481,DrugBank,GIP
DB00763,DB01032,0.1481,DrugBank,GIP
DB00166,DB09079,0.1481,DrugBank,GIP
DB09011,DB00880,0.1481,DrugBank,GIP
DB01563,DB00576,0.1481,DrugBank,GIP
DB00583,DB11678,0.1481,DrugBank,GIP
DB04830,DB00274,0.1481,DrugBank,GIP
DB11268,DB00843,0.1481,DrugBank,GIP
DB00822,DB04830,0.1481,DrugBank,GIP
DB11898,DB00665,0.14800000000000002,DrugBank,GIP
DB06470,DB08868,0.14800000000000002,DrugBank,GIP
DB06689,DB13877,0.14800000000000002,DrugBank,GIP
DB06445,DB09221,0.14800000000000002,DrugBank,GIP
DB01612,DB14025,0.14800000000000002,DrugBank,GIP
DB01236,DB00910,0.14800000000000002,DrugBank,GIP
DB03040,DB13231,0.14800000000000002,DrugBank,GIP
DB09031,DB12565,0.1479,DrugBank,GIP
DB00855,DB06726,0.1479,DrugBank,GIP
DB01074,DB09085,0.1479,DrugBank,GIP
DB00996,DB00375,0.1478,DrugBank,GIP
DB06728,DB00451,0.1478,DrugBank,GIP
DB04066,DB01459,0.1478,DrugBank,GIP
DB09147,DB02852,0.1478,DrugBank,GIP
DB01577,DB09079,0.1478,DrugBank,GIP
DB04572,DB01288,0.1478,DrugBank,GIP
DB06698,DB00263,0.1478,DrugBank,GIP
DB03754,DB14018,0.1478,DrugBank,GIP
DB09248,DB02852,0.1477,DrugBank,GIP
DB01626,DB00469,0.1477,DrugBank,GIP
DB09072,DB00315,0.1477,DrugBank,GIP
DB06706,DB09204,0.1477,DrugBank,GIP
DB04165,DB09242,0.1477,DrugBank,GIP
DB06782,DB04339,0.1477,DrugBank,GIP
DB04557,DB06160,0.1477,DrugBank,GIP
DB03754,DB06713,0.1477,DrugBank,GIP
DB00951,DB13878,0.1476,DrugBank,GIP
DB00711,DB11613,0.1476,DrugBank,GIP
DB04619,DB06748,0.1476,DrugBank,GIP
DB01077,DB06711,0.1476,DrugBank,GIP
DB11780,DB00710,0.1476,DrugBank,GIP
DB00859,DB00395,0.1476,DrugBank,GIP
DB00313,DB13346,0.1476,DrugBank,GIP
DB00228,DB06413,0.1476,DrugBank,GIP
DB06527,DB00349,0.1476,DrugBank,GIP
DB00529,DB00727,0.1475,DrugBank,GIP
DB00189,DB12028,0.1475,DrugBank,GIP
DB00855,DB00714,0.1475,DrugBank,GIP
DB00313,DB01191,0.1475,DrugBank,GIP
DB01236,DB00672,0.1475,DrugBank,GIP
DB01077,DB01419,0.1475,DrugBank,GIP
DB11738,DB00486,0.1474,DrugBank,GIP
DB08841,DB00890,0.1474,DrugBank,GIP
DB06704,DB06769,0.1474,DrugBank,GIP
DB09269,DB09056,0.1474,DrugBank,GIP
DB08921,DB00922,0.1474,DrugBank,GIP
DB09161,DB03880,0.1473,DrugBank,GIP
DB00411,DB01146,0.1473,DrugBank,GIP
DB00202,DB08486,0.1473,DrugBank,GIP
DB00763,DB00413,0.1473,DrugBank,GIP
DB00915,DB01409,0.1473,DrugBank,GIP
DB00996,DB11591,0.1473,DrugBank,GIP
DB00122,DB00193,0.1473,DrugBank,GIP
DB14043,DB00246,0.1473,DrugBank,GIP
DB00566,DB11936,0.1473,DrugBank,GIP
DB00120,DB00861,0.1472,DrugBank,GIP
DB09072,DB00810,0.1472,DrugBank,GIP
DB00556,DB01131,0.1472,DrugBank,GIP
DB00282,DB01244,0.1472,DrugBank,GIP
DB00915,DB05708,0.1472,DrugBank,GIP
DB03754,DB00153,0.1472,DrugBank,GIP
DB01626,DB00748,0.1472,DrugBank,GIP
DB04066,DB12565,0.1472,DrugBank,GIP
DB06728,DB09488,0.1472,DrugBank,GIP
DB01080,DB06748,0.1472,DrugBank,GIP
DB02962,DB04878,0.1472,DrugBank,GIP
DB04936,DB01079,0.1472,DrugBank,GIP
DB07477,DB01018,0.1471,DrugBank,GIP
DB12105,DB03754,0.1471,DrugBank,GIP
DB01612,DB01622,0.1471,DrugBank,GIP
DB01575,DB08827,0.1471,DrugBank,GIP
DB09138,DB12092,0.1471,DrugBank,GIP
DB00159,DB01155,0.1471,DrugBank,GIP
DB03600,DB00331,0.1471,DrugBank,GIP
DB06706,DB00295,0.147,DrugBank,GIP
DB00217,DB01101,0.147,DrugBank,GIP
DB00202,DB00946,0.147,DrugBank,GIP
DB04066,DB00946,0.147,DrugBank,GIP
DB00566,DB01409,0.1469,DrugBank,GIP
DB01093,DB13323,0.1469,DrugBank,GIP
DB00529,DB01580,0.1469,DrugBank,GIP
DB00727,DB01330,0.1469,DrugBank,GIP
DB03128,DB05804,0.1469,DrugBank,GIP
DB01626,DB01182,0.1469,DrugBank,GIP
DB00804,DB01218,0.1469,DrugBank,GIP
DB08958,DB00979,0.1469,DrugBank,GIP
DB06782,DB00991,0.1469,DrugBank,GIP
DB00228,DB06791,0.1468,DrugBank,GIP
DB09269,DB09243,0.1468,DrugBank,GIP
DB09459,DB12492,0.1468,DrugBank,GIP
DB13099,DB00481,0.1468,DrugBank,GIP
DB00982,DB01218,0.1468,DrugBank,GIP
DB11898,DB00950,0.1468,DrugBank,GIP
DB01133,DB01683,0.1468,DrugBank,GIP
DB06728,DB11268,0.1467,DrugBank,GIP
DB01575,DB00582,0.1467,DrugBank,GIP
DB11936,DB00751,0.1467,DrugBank,GIP
DB01099,DB11892,0.1467,DrugBank,GIP
DB09248,DB04888,0.1467,DrugBank,GIP
DB00742,DB06726,0.1467,DrugBank,GIP
DB00974,DB09167,0.1466,DrugBank,GIP
DB12105,DB09166,0.1466,DrugBank,GIP
DB08921,DB09017,0.1466,DrugBank,GIP
DB03756,DB00879,0.1466,DrugBank,GIP
DB06728,DB00825,0.1466,DrugBank,GIP
DB06819,DB01108,0.1465,DrugBank,GIP
DB04539,DB00435,0.1465,DrugBank,GIP
DB09139,DB06201,0.1465,DrugBank,GIP
DB03756,DB00425,0.1465,DrugBank,GIP
DB04557,DB01032,0.1465,DrugBank,GIP
DB00556,DB00772,0.1465,DrugBank,GIP
DB05381,DB00555,0.1465,DrugBank,GIP
DB00677,DB00922,0.1465,DrugBank,GIP
DB01586,DB01244,0.1465,DrugBank,GIP
DB00159,DB01438,0.1464,DrugBank,GIP
DB01074,DB00284,0.1464,DrugBank,GIP
DB00627,DB00520,0.1464,DrugBank,GIP
DB01028,DB12667,0.1464,DrugBank,GIP
DB03754,DB11712,0.1464,DrugBank,GIP
DB01159,DB01096,0.1464,DrugBank,GIP
DB04325,DB00737,0.1464,DrugBank,GIP
DB09269,DB00962,0.1464,DrugBank,GIP
DB00915,DB06250,0.1464,DrugBank,GIP
DB00159,DB06695,0.1464,DrugBank,GIP
DB00951,DB04890,0.1463,DrugBank,GIP
DB00556,DB09089,0.1463,DrugBank,GIP
DB01008,DB00561,0.1463,DrugBank,GIP
DB06782,DB00187,0.1463,DrugBank,GIP
DB06527,DB13323,0.1463,DrugBank,GIP
DB06709,DB00381,0.1463,DrugBank,GIP
DB00145,DB06200,0.1463,DrugBank,GIP
DB13231,DB00782,0.1463,DrugBank,GIP
DB09247,DB01218,0.1463,DrugBank,GIP
DB09251,DB01330,0.1462,DrugBank,GIP
DB06261,DB00355,0.1462,DrugBank,GIP
DB01878,DB04866,0.1462,DrugBank,GIP
DB00326,DB01459,0.1462,DrugBank,GIP
DB01143,DB01179,0.1462,DrugBank,GIP
DB02520,DB00609,0.1462,DrugBank,GIP
DB03127,DB00430,0.1462,DrugBank,GIP
DB01090,DB00700,0.1461,DrugBank,GIP
DB00974,DB01194,0.1461,DrugBank,GIP
DB06799,DB01237,0.1461,DrugBank,GIP
DB13058,DB01167,0.1461,DrugBank,GIP
DB03127,DB00485,0.1461,DrugBank,GIP
DB00262,DB00529,0.1461,DrugBank,GIP
DB00763,DB12596,0.1461,DrugBank,GIP
DB06689,DB06193,0.1461,DrugBank,GIP
DB04936,DB04216,0.1461,DrugBank,GIP
DB01626,DB04878,0.146,DrugBank,GIP
DB03127,DB06737,0.146,DrugBank,GIP
DB02513,DB01083,0.146,DrugBank,GIP
DB09072,DB06736,0.146,DrugBank,GIP
DB01008,DB09516,0.146,DrugBank,GIP
DB01005,DB02255,0.146,DrugBank,GIP
DB09345,DB01244,0.146,DrugBank,GIP
DB00550,DB00861,0.1459,DrugBank,GIP
DB00583,DB12752,0.1459,DrugBank,GIP
DB01560,DB09075,0.1459,DrugBank,GIP
DB01440,DB06736,0.1459,DrugBank,GIP
DB00515,DB03843,0.1459,DrugBank,GIP
DB02365,DB01954,0.1459,DrugBank,GIP
DB06799,DB11995,0.1459,DrugBank,GIP
DB00780,DB01597,0.1459,DrugBank,GIP
DB00159,DB01062,0.1459,DrugBank,GIP
DB00302,DB00413,0.1459,DrugBank,GIP
DB13209,DB00879,0.1458,DrugBank,GIP
DB00316,DB09097,0.1458,DrugBank,GIP
DB13352,DB13323,0.1458,DrugBank,GIP
DB00720,DB09249,0.1458,DrugBank,GIP
DB06783,DB06077,0.1458,DrugBank,GIP
DB04325,DB09001,0.1458,DrugBank,GIP
DB11936,DB01113,0.1458,DrugBank,GIP
DB00529,DB12989,0.1457,DrugBank,GIP
DB00915,DB00229,0.1457,DrugBank,GIP
DB01440,DB00686,0.1457,DrugBank,GIP
DB09011,DB01459,0.1457,DrugBank,GIP
DB00371,DB11889,0.1457,DrugBank,GIP
DB03754,DB00753,0.1457,DrugBank,GIP
DB00325,DB00621,0.1457,DrugBank,GIP
DB01612,DB06766,0.1456,DrugBank,GIP
DB03754,DB00556,0.1456,DrugBank,GIP
DB05540,DB05137,0.1456,DrugBank,GIP
DB09246,DB00697,0.1456,DrugBank,GIP
DB01080,DB05779,0.1456,DrugBank,GIP
DB00255,DB08993,0.1455,DrugBank,GIP
DB12821,DB06213,0.1455,DrugBank,GIP
DB13231,DB08798,0.1455,DrugBank,GIP
DB06706,DB01169,0.1455,DrugBank,GIP
DB11268,DB00658,0.1455,DrugBank,GIP
DB00727,DB06652,0.1455,DrugBank,GIP
DB00982,DB12289,0.1455,DrugBank,GIP
DB00974,DB13757,0.1455,DrugBank,GIP
DB00996,DB13746,0.1455,DrugBank,GIP
DB01365,DB02207,0.1454,DrugBank,GIP
DB00859,DB00104,0.1454,DrugBank,GIP
DB01019,DB09080,0.1454,DrugBank,GIP
DB09251,DB00795,0.1454,DrugBank,GIP
DB14043,DB01008,0.1454,DrugBank,GIP
DB00411,DB12769,0.1454,DrugBank,GIP
DB12105,DB03424,0.1454,DrugBank,GIP
DB08921,DB00745,0.1454,DrugBank,GIP
DB08921,DB04881,0.1454,DrugBank,GIP
DB01158,DB00730,0.1454,DrugBank,GIP
DB00720,DB06209,0.1453,DrugBank,GIP
DB12821,DB00458,0.1453,DrugBank,GIP
DB13323,DB13711,0.1453,DrugBank,GIP
DB00529,DB01438,0.1453,DrugBank,GIP
DB00825,DB01090,0.1452,DrugBank,GIP
DB06728,DB00673,0.1452,DrugBank,GIP
DB08921,DB01178,0.1452,DrugBank,GIP
DB01080,DB01008,0.1452,DrugBank,GIP
DB00822,DB00384,0.1452,DrugBank,GIP
DB03754,DB11995,0.1452,DrugBank,GIP
DB06782,DB00543,0.1452,DrugBank,GIP
DB06261,DB13530,0.1452,DrugBank,GIP
DB11780,DB01131,0.1452,DrugBank,GIP
DB00658,DB01567,0.1452,DrugBank,GIP
DB01586,DB00216,0.1451,DrugBank,GIP
DB00629,DB11716,0.1451,DrugBank,GIP
DB06689,DB00825,0.1451,DrugBank,GIP
DB09031,DB00946,0.1451,DrugBank,GIP
DB07931,DB01083,0.1451,DrugBank,GIP
DB00122,DB00607,0.145,DrugBank,GIP
DB09277,DB00607,0.145,DrugBank,GIP
DB04557,DB01597,0.145,DrugBank,GIP
DB09269,DB00968,0.145,DrugBank,GIP
DB01131,DB04831,0.145,DrugBank,GIP
DB00411,DB06742,0.145,DrugBank,GIP
DB06709,DB01065,0.145,DrugBank,GIP
DB00325,DB01380,0.145,DrugBank,GIP
DB01080,DB09056,0.145,DrugBank,GIP
DB09139,DB01587,0.145,DrugBank,GIP
DB11898,DB01195,0.1449,DrugBank,GIP
DB03128,DB00239,0.1449,DrugBank,GIP
DB00316,DB00727,0.1449,DrugBank,GIP
DB12821,DB01299,0.1449,DrugBank,GIP
DB03756,DB07931,0.1449,DrugBank,GIP
DB01043,DB00104,0.1449,DrugBank,GIP
DB01121,DB09078,0.1449,DrugBank,GIP
DB09561,DB04920,0.1449,DrugBank,GIP
DB02962,DB00104,0.1449,DrugBank,GIP
DB00780,DB09069,0.1449,DrugBank,GIP
DB01440,DB01331,0.1449,DrugBank,GIP
DB01170,DB09094,0.1449,DrugBank,GIP
DB11175,DB08931,0.1449,DrugBank,GIP
DB00727,DB05095,0.1449,DrugBank,GIP
DB09031,DB06807,0.1448,DrugBank,GIP
DB00488,DB01627,0.1448,DrugBank,GIP
DB11780,DB00451,0.1448,DrugBank,GIP
DB09249,DB12085,0.1448,DrugBank,GIP
DB06797,DB08872,0.1448,DrugBank,GIP
DB03203,DB13314,0.1448,DrugBank,GIP
DB06799,DB00709,0.1447,DrugBank,GIP
DB11936,DB00447,0.1447,DrugBank,GIP
DB00825,DB06433,0.1447,DrugBank,GIP
DB09345,DB12289,0.1447,DrugBank,GIP
DB00763,DB00948,0.1447,DrugBank,GIP
DB01074,DB05708,0.1447,DrugBank,GIP
DB01440,DB01132,0.1447,DrugBank,GIP
DB05381,DB09234,0.1447,DrugBank,GIP
DB00753,DB01380,0.1447,DrugBank,GIP
DB06783,DB01126,0.1447,DrugBank,GIP
DB09132,DB04842,0.1447,DrugBank,GIP
DB04830,DB04858,0.1447,DrugBank,GIP
DB07347,DB01218,0.1447,DrugBank,GIP
DB08938,DB00515,0.1446,DrugBank,GIP
DB02962,DB00768,0.1446,DrugBank,GIP
DB00313,DB00614,0.1446,DrugBank,GIP
DB00720,DB08805,0.1446,DrugBank,GIP
DB09251,DB00530,0.1446,DrugBank,GIP
DB00515,DB00331,0.1446,DrugBank,GIP
DB01170,DB06684,0.1445,DrugBank,GIP
DB09352,DB00776,0.1444,DrugBank,GIP
DB00711,DB00627,0.1444,DrugBank,GIP
DB00763,DB08805,0.1444,DrugBank,GIP
DB06689,DB00818,0.1444,DrugBank,GIP
DB09269,DB08820,0.1444,DrugBank,GIP
DB06698,DB14010,0.1444,DrugBank,GIP
DB04830,DB00631,0.1444,DrugBank,GIP
