Drug1,Drug2,Prob,SimilaritySource,Method
DB00749,C0020615,0.5248,HPO,BLM
DB00316,C0497156,0.5248,HPO,BLM
DB01072,C0010692,0.5248,HPO,BLM
DB01232,C0025323,0.5248,HPO,BLM
DB06663,C0206062,0.5248,HPO,BLM
DB00209,C0042384,0.5248,HPO,BLM
DB00658,C0349506,0.5248,HPO,BLM
DB01095,C1384606,0.5248,HPO,BLM
DB06809,C0151825,0.5248,HPO,BLM
DB01609,C0002878,0.5248,HPO,BLM
DB00519,C0005779,0.5248,HPO,BLM
DB00181,C0151699,0.5247,HPO,BLM
DB00709,C0040046,0.5247,HPO,BLM
DB04854,C0033975,0.5247,HPO,BLM
DB00331,C0020625,0.5247,HPO,BLM
DB06698,C0028738,0.5247,HPO,BLM
DB00804,C0026821,0.5247,HPO,BLM
DB00518,C0010692,0.5247,HPO,BLM
DB00209,C0010692,0.5247,HPO,BLM
DB01190,C0017574,0.5247,HPO,BLM
DB00419,C0018802,0.5247,HPO,BLM
DB00644,C0575081,0.5247,HPO,BLM
DB04854,C0013390,0.5247,HPO,BLM
DB09101,C0008370,0.5247,HPO,BLM
DB00757,C0017152,0.5247,HPO,BLM
DB00642,C0338831,0.5247,HPO,BLM
DB00552,C0019572,0.5247,HPO,BLM
DB00341,C0019064,0.5247,HPO,BLM
DB00615,C0002878,0.5247,HPO,BLM
DB00783,C0014457,0.5247,HPO,BLM
DB00349,C0014868,0.5247,HPO,BLM
DB00836,C0020615,0.5247,HPO,BLM
DB01083,C0023380,0.5247,HPO,BLM
DB00658,C0014868,0.5247,HPO,BLM
DB00843,C0242350,0.5247,HPO,BLM
DB01656,C0021843,0.5247,HPO,BLM
DB01079,C0311468,0.5247,HPO,BLM
DB00491,C0349506,0.5247,HPO,BLM
DB00316,C0040046,0.5247,HPO,BLM
DB01072,C0013384,0.5246,HPO,BLM
DB00439,C0028961,0.5246,HPO,BLM
DB00130,C0018790,0.5246,HPO,BLM
DB00360,C0032617,0.5246,HPO,BLM
DB01024,C0011168,0.5246,HPO,BLM
DB00572,C0038454,0.5246,HPO,BLM
DB00833,C0009319,0.5246,HPO,BLM
DB13868,C0028734,0.5246,HPO,BLM
DB00530,C0020598,0.5246,HPO,BLM
DB01202,C0003855,0.5246,HPO,BLM
DB00881,C0035243,0.5246,HPO,BLM
DB00338,C0015402,0.5246,HPO,BLM
DB00582,C0017565,0.5246,HPO,BLM
DB00681,C0011849,0.5246,HPO,BLM
DB01068,C0013456,0.5246,HPO,BLM
DB00549,C0000731,0.5246,HPO,BLM
DB00343,C0002418,0.5246,HPO,BLM
DB01095,C0019064,0.5246,HPO,BLM
DB01609,C3665386,0.5246,HPO,BLM
DB09101,C1258215,0.5246,HPO,BLM
DB00491,C0037036,0.5246,HPO,BLM
DB06213,C0013595,0.5245,HPO,BLM
DB00398,C0014868,0.5245,HPO,BLM
DB00006,C0000731,0.5245,HPO,BLM
DB04854,C3203358,0.5245,HPO,BLM
DB01609,C0424295,0.5245,HPO,BLM
DB00224,C0520966,0.5245,HPO,BLM
DB06215,C0026826,0.5245,HPO,BLM
DB00554,C0033687,0.5245,HPO,BLM
DB01280,C0151827,0.5245,HPO,BLM
DB01262,C0700590,0.5245,HPO,BLM
DB00787,C0011606,0.5245,HPO,BLM
DB00175,C0029456,0.5245,HPO,BLM
DB06809,C0237849,0.5245,HPO,BLM
DB00806,C0012569,0.5245,HPO,BLM
DB01079,C0010692,0.5245,HPO,BLM
DB00303,C0018418,0.5245,HPO,BLM
DB06698,C0002874,0.5245,HPO,BLM
DB06698,C0023052,0.5245,HPO,BLM
DB01011,C0022568,0.5245,HPO,BLM
DB00580,C0040479,0.5245,HPO,BLM
DB00932,C0013595,0.5245,HPO,BLM
DB00282,C0013390,0.5245,HPO,BLM
DB00316,C3665386,0.5245,HPO,BLM
DB00355,C0002874,0.5245,HPO,BLM
DB00899,C0019064,0.5245,HPO,BLM
DB00602,C0338831,0.5245,HPO,BLM
DB00104,C0040046,0.5245,HPO,BLM
DB01058,C0423791,0.5245,HPO,BLM
DB00297,C0014868,0.5245,HPO,BLM
DB00572,C0151825,0.5245,HPO,BLM
DB00175,C0037036,0.5245,HPO,BLM
DB09065,C0151825,0.5245,HPO,BLM
DB08860,C0042024,0.5244,HPO,BLM
DB06663,C0151636,0.5244,HPO,BLM
DB01058,C0020676,0.5244,HPO,BLM
DB01117,C0033975,0.5244,HPO,BLM
DB06663,C1384666,0.5244,HPO,BLM
DB00602,C0033975,0.5244,HPO,BLM
DB01222,C0025323,0.5244,HPO,BLM
DB01609,C0018989,0.5244,HPO,BLM
DB00932,C0034065,0.5244,HPO,BLM
DB00580,C0022408,0.5244,HPO,BLM
DB01241,C0027726,0.5244,HPO,BLM
DB06809,C0085632,0.5244,HPO,BLM
DB00254,C0497156,0.5244,HPO,BLM
DB00337,C0042384,0.5244,HPO,BLM
DB00624,C0162119,0.5244,HPO,BLM
DB00491,C0023518,0.5244,HPO,BLM
DB00316,C0028754,0.5244,HPO,BLM
DB01008,C0014868,0.5244,HPO,BLM
DB01095,C0014868,0.5244,HPO,BLM
DB00297,C0232461,0.5244,HPO,BLM
DB01098,C0520966,0.5244,HPO,BLM
DB00602,C0020453,0.5244,HPO,BLM
DB00804,C0042023,0.5244,HPO,BLM
DB00331,C0041349,0.5244,HPO,BLM
DB00630,C0392525,0.5244,HPO,BLM
DB00701,C0338831,0.5244,HPO,BLM
DB00422,C0028866,0.5244,HPO,BLM
DB01079,C0032617,0.5244,HPO,BLM
DB00928,C0013390,0.5244,HPO,BLM
DB00575,C0017675,0.5243,HPO,BLM
DB00317,C0014868,0.5243,HPO,BLM
DB01083,C0034150,0.5243,HPO,BLM
DB00297,C0034063,0.5243,HPO,BLM
DB00209,C0018099,0.5243,HPO,BLM
DB00320,C0020651,0.5243,HPO,BLM
DB01254,C0042024,0.5243,HPO,BLM
DB09101,C0085632,0.5243,HPO,BLM
DB00130,C0022408,0.5243,HPO,BLM
DB00313,C0011606,0.5243,HPO,BLM
DB01083,C0018802,0.5243,HPO,BLM
DB00864,C0085631,0.5243,HPO,BLM
DB00130,C0349506,0.5243,HPO,BLM
DB00316,C0013595,0.5243,HPO,BLM
DB01079,C0151539,0.5243,HPO,BLM
DB00331,C0020676,0.5243,HPO,BLM
DB00459,C0151699,0.5243,HPO,BLM
DB00887,C0151539,0.5243,HPO,BLM
DB01079,C0025323,0.5243,HPO,BLM
DB01264,C0149745,0.5243,HPO,BLM
DB09156,C0019064,0.5243,HPO,BLM
DB00693,C0037036,0.5243,HPO,BLM
DB01098,C0497156,0.5243,HPO,BLM
DB01030,C0151539,0.5243,HPO,BLM
DB06791,C0003578,0.5243,HPO,BLM
DB00264,C1384606,0.5243,HPO,BLM
DB09101,C0028734,0.5243,HPO,BLM
DB01024,C0030312,0.5243,HPO,BLM
DB01609,C0575081,0.5243,HPO,BLM
DB01029,C0001824,0.5243,HPO,BLM
DB00580,C0003578,0.5243,HPO,BLM
DB01079,C0013384,0.5243,HPO,BLM
DB04854,C0029134,0.5242,HPO,BLM
DB00884,C0034150,0.5242,HPO,BLM
DB00209,C0023518,0.5242,HPO,BLM
DB00973,C0442874,0.5242,HPO,BLM
DB01195,C0016199,0.5242,HPO,BLM
DB00426,C0520966,0.5242,HPO,BLM
DB00675,C0003855,0.5242,HPO,BLM
DB00969,C0151636,0.5242,HPO,BLM
DB00806,C0011253,0.5242,HPO,BLM
DB00419,C0020625,0.5242,HPO,BLM
DB01262,C0032617,0.5242,HPO,BLM
DB00489,C0497156,0.5242,HPO,BLM
DB00503,C0034063,0.5242,HPO,BLM
DB00602,C0013428,0.5242,HPO,BLM
DB00619,C3665347,0.5242,HPO,BLM
DB01263,C0010692,0.5242,HPO,BLM
DB00972,C0022081,0.5242,HPO,BLM
DB01250,C0010692,0.5242,HPO,BLM
DB00804,C0001925,0.5242,HPO,BLM
DB01250,C0018418,0.5242,HPO,BLM
DB04485,C0020598,0.5242,HPO,BLM
DB00346,C0392386,0.5242,HPO,BLM
DB00932,C0002874,0.5242,HPO,BLM
DB00495,C0019064,0.5242,HPO,BLM
DB00338,C0034065,0.5242,HPO,BLM
DB13868,C0003537,0.5242,HPO,BLM
DB04485,C0040479,0.5242,HPO,BLM
DB00806,C0032227,0.5242,HPO,BLM
DB00491,C0020676,0.5242,HPO,BLM
DB00224,C0497156,0.5241,HPO,BLM
DB01248,C0019079,0.5241,HPO,BLM
DB00207,C0030312,0.5241,HPO,BLM
DB00836,C0026848,0.5241,HPO,BLM
DB00349,C0013595,0.5241,HPO,BLM
DB06663,C0002874,0.5241,HPO,BLM
DB01232,C0034063,0.5241,HPO,BLM
DB01220,C0037822,0.5241,HPO,BLM
DB08874,C0003537,0.5241,HPO,BLM
DB00758,C0702166,0.5241,HPO,BLM
DB00928,C0042024,0.5241,HPO,BLM
DB00602,C0010692,0.5241,HPO,BLM
DB09101,C0013144,0.5241,HPO,BLM
DB06201,C0029089,0.5241,HPO,BLM
DB00788,C0019064,0.5241,HPO,BLM
DB00580,C0010692,0.5241,HPO,BLM
DB06698,C0040479,0.5241,HPO,BLM
DB06215,C0035410,0.5241,HPO,BLM
DB00209,C0151825,0.5241,HPO,BLM
DB04854,C0011253,0.5241,HPO,BLM
DB00316,C0424295,0.524,HPO,BLM
DB00495,C0014868,0.524,HPO,BLM
DB01001,C0029927,0.524,HPO,BLM
DB00185,C0026961,0.524,HPO,BLM
DB00349,C0028734,0.524,HPO,BLM
DB01264,C0013390,0.524,HPO,BLM
DB00669,C0242350,0.524,HPO,BLM
DB00820,C0003855,0.524,HPO,BLM
DB01008,C0151827,0.524,HPO,BLM
DB01586,C0002878,0.524,HPO,BLM
DB00489,C0017152,0.524,HPO,BLM
DB06698,C0035243,0.524,HPO,BLM
DB01254,C0030196,0.524,HPO,BLM
DB00572,C0023518,0.524,HPO,BLM
DB01215,C1384606,0.5239,HPO,BLM
DB00264,C0151827,0.5239,HPO,BLM
DB04854,C0009319,0.5239,HPO,BLM
DB01222,C0030920,0.5239,HPO,BLM
DB00633,C0162835,0.5239,HPO,BLM
DB01177,C0152227,0.5239,HPO,BLM
DB00804,C2937350,0.5239,HPO,BLM
DB00492,C0040046,0.5239,HPO,BLM
DB01222,C0497156,0.5239,HPO,BLM
DB01008,C3665386,0.5239,HPO,BLM
DB00585,C0026826,0.5239,HPO,BLM
DB06772,C0151827,0.5239,HPO,BLM
DB09101,C0011606,0.5239,HPO,BLM
DB06215,C0575081,0.5239,HPO,BLM
DB00806,C0026961,0.5239,HPO,BLM
DB06663,C0162429,0.5239,HPO,BLM
DB00590,C0151699,0.5239,HPO,BLM
DB09065,C0311468,0.5239,HPO,BLM
DB00758,C0028866,0.5239,HPO,BLM
DB06809,C0085682,0.5239,HPO,BLM
DB00656,C0015402,0.5239,HPO,BLM
DB06769,C1456784,0.5239,HPO,BLM
DB00275,C0003855,0.5239,HPO,BLM
DB06769,C0040046,0.5239,HPO,BLM
DB00658,C0013456,0.5239,HPO,BLM
DB06213,C0040046,0.5239,HPO,BLM
DB00130,C0013384,0.5239,HPO,BLM
DB06698,C0028734,0.5239,HPO,BLM
DB06809,C0002874,0.5239,HPO,BLM
DB00296,C0040479,0.5239,HPO,BLM
DB08815,C0002878,0.5238,HPO,BLM
DB00489,C0026826,0.5238,HPO,BLM
DB00315,C0019079,0.5238,HPO,BLM
DB04854,C0151878,0.5238,HPO,BLM
DB00297,C0575081,0.5238,HPO,BLM
DB01046,C0151636,0.5238,HPO,BLM
DB00492,C0031256,0.5238,HPO,BLM
DB00969,C0424295,0.5238,HPO,BLM
DB00297,C0032617,0.5238,HPO,BLM
DB06663,C0010692,0.5238,HPO,BLM
DB01024,C0031256,0.5238,HPO,BLM
DB09065,C0002874,0.5238,HPO,BLM
DB01232,C0020651,0.5238,HPO,BLM
DB00338,C0038454,0.5238,HPO,BLM
DB01609,C0037822,0.5238,HPO,BLM
DB00976,C0018099,0.5238,HPO,BLM
DB01190,C0002874,0.5238,HPO,BLM
DB00806,C0151636,0.5238,HPO,BLM
DB00658,C0010692,0.5238,HPO,BLM
DB01222,C0497327,0.5238,HPO,BLM
DB00999,C0009421,0.5238,HPO,BLM
DB00658,C0007859,0.5238,HPO,BLM
DB01149,C0020651,0.5238,HPO,BLM
DB00491,C0038358,0.5238,HPO,BLM
DB00419,C0010692,0.5238,HPO,BLM
DB00836,C0947912,0.5238,HPO,BLM
DB01220,C0042384,0.5237,HPO,BLM
DB09065,C0004134,0.5237,HPO,BLM
DB01083,C0023066,0.5237,HPO,BLM
DB00209,C0013390,0.5237,HPO,BLM
DB01280,C0034150,0.5237,HPO,BLM
DB00928,C0085633,0.5237,HPO,BLM
DB01046,C0025874,0.5237,HPO,BLM
DB00104,C0034150,0.5237,HPO,BLM
DB00900,C0040046,0.5237,HPO,BLM
DB00877,C0023380,0.5237,HPO,BLM
DB00571,C0026821,0.5237,HPO,BLM
DB00910,C0018926,0.5237,HPO,BLM
DB00932,C0025323,0.5237,HPO,BLM
DB01268,C0392386,0.5237,HPO,BLM
DB00709,C0026826,0.5237,HPO,BLM
DB00602,C0149745,0.5237,HPO,BLM
DB00630,C0002878,0.5237,HPO,BLM
DB09065,C0021843,0.5237,HPO,BLM
DB00633,C0042024,0.5237,HPO,BLM
DB00130,C0013362,0.5237,HPO,BLM
DB05294,C0003855,0.5237,HPO,BLM
DB00627,C0702166,0.5237,HPO,BLM
DB00327,C0042384,0.5237,HPO,BLM
DB01079,C0017574,0.5237,HPO,BLM
DB00928,C0032617,0.5237,HPO,BLM
DB04485,C0730362,0.5237,HPO,BLM
DB00313,C0003864,0.5237,HPO,BLM
DB00254,C0013595,0.5237,HPO,BLM
DB08864,C0086439,0.5236,HPO,BLM
DB00331,C0037822,0.5236,HPO,BLM
DB00642,C0038220,0.5236,HPO,BLM
DB01129,C0022408,0.5236,HPO,BLM
DB06698,C0702166,0.5236,HPO,BLM
DB00999,C0009319,0.5236,HPO,BLM
DB00390,C2711227,0.5236,HPO,BLM
DB06809,C0040479,0.5236,HPO,BLM
DB00177,C0392525,0.5236,HPO,BLM
DB01232,C0026961,0.5236,HPO,BLM
DB01551,C0042384,0.5236,HPO,BLM
DB01046,C1456784,0.5236,HPO,BLM
DB09065,C0018099,0.5236,HPO,BLM
DB06769,C0018802,0.5236,HPO,BLM
DB01220,C0002874,0.5236,HPO,BLM
DB00343,C0026826,0.5236,HPO,BLM
DB01268,C3665386,0.5236,HPO,BLM
DB00929,C0017565,0.5236,HPO,BLM
DB00425,C0162119,0.5236,HPO,BLM
DB01200,C0020461,0.5236,HPO,BLM
DB00787,C0012569,0.5236,HPO,BLM
DB01083,C0009421,0.5236,HPO,BLM
DB13868,C0311468,0.5236,HPO,BLM
DB04485,C1258215,0.5236,HPO,BLM
DB01008,C0009319,0.5236,HPO,BLM
DB01011,C0025874,0.5236,HPO,BLM
DB00580,C0023518,0.5236,HPO,BLM
DB00633,C0040046,0.5236,HPO,BLM
DB00932,C0520966,0.5236,HPO,BLM
DB01017,C0575081,0.5235,HPO,BLM
DB00296,C0014868,0.5235,HPO,BLM
DB00530,C0151878,0.5235,HPO,BLM
DB06769,C0023052,0.5235,HPO,BLM
DB00762,C0002878,0.5235,HPO,BLM
DB00658,C0151636,0.5235,HPO,BLM
DB00997,C0700590,0.5235,HPO,BLM
DB00316,C0042384,0.5235,HPO,BLM
DB00836,C0023518,0.5235,HPO,BLM
DB00836,C0009319,0.5235,HPO,BLM
DB00297,C0025323,0.5235,HPO,BLM
DB00580,C0018099,0.5235,HPO,BLM
DB00297,C0151825,0.5235,HPO,BLM
DB00836,C0442874,0.5235,HPO,BLM
DB01250,C0023518,0.5235,HPO,BLM
DB00207,C0028866,0.5235,HPO,BLM
DB00813,C0003855,0.5235,HPO,BLM
DB00491,C0023066,0.5235,HPO,BLM
DB06213,C0008311,0.5235,HPO,BLM
DB00932,C0149745,0.5235,HPO,BLM
DB01046,C0020453,0.5234,HPO,BLM
DB00185,C0002418,0.5234,HPO,BLM
DB01017,C0042384,0.5234,HPO,BLM
DB01072,C0004134,0.5234,HPO,BLM
DB00458,C0003855,0.5234,HPO,BLM
DB00209,C0032617,0.5234,HPO,BLM
DB00491,C0025323,0.5234,HPO,BLM
DB00363,C0162119,0.5234,HPO,BLM
DB06155,C0038358,0.5234,HPO,BLM
DB00661,C0019064,0.5234,HPO,BLM
DB00492,C0002874,0.5234,HPO,BLM
DB00331,C0018099,0.5234,HPO,BLM
DB00602,C0026205,0.5234,HPO,BLM
DB01250,C0020625,0.5234,HPO,BLM
DB04854,C0042024,0.5233,HPO,BLM
DB00833,C0011606,0.5233,HPO,BLM
DB00736,C0311468,0.5233,HPO,BLM
DB01200,C0575081,0.5233,HPO,BLM
DB00630,C0497156,0.5233,HPO,BLM
DB00949,C0003855,0.5233,HPO,BLM
DB00360,C0021843,0.5233,HPO,BLM
DB00806,C0002418,0.5233,HPO,BLM
DB01029,C0012569,0.5233,HPO,BLM
DB00969,C0027651,0.5233,HPO,BLM
DB00337,C0018790,0.5233,HPO,BLM
DB00461,C0005695,0.5233,HPO,BLM
DB06769,C0034063,0.5233,HPO,BLM
DB00602,C0034063,0.5233,HPO,BLM
DB01232,C0442874,0.5233,HPO,BLM
DB04485,C0085632,0.5233,HPO,BLM
DB00928,C0013595,0.5233,HPO,BLM
DB01264,C0023380,0.5233,HPO,BLM
DB00224,C0014868,0.5233,HPO,BLM
DB11180,C0023518,0.5233,HPO,BLM
DB06769,C0010692,0.5232,HPO,BLM
DB00489,C0017675,0.5232,HPO,BLM
DB09462,C0497247,0.5232,HPO,BLM
DB00987,C0003855,0.5232,HPO,BLM
DB06215,C0424295,0.5232,HPO,BLM
DB00884,C0008370,0.5232,HPO,BLM
DB00262,C0019064,0.5232,HPO,BLM
DB00209,C0030305,0.5232,HPO,BLM
DB00710,C0000731,0.5232,HPO,BLM
DB01208,C0000731,0.5232,HPO,BLM
DB00419,C0002878,0.5232,HPO,BLM
DB00331,C0085584,0.5232,HPO,BLM
DB04854,C0020676,0.5232,HPO,BLM
DB00630,C0018802,0.5232,HPO,BLM
DB00833,C1384666,0.5232,HPO,BLM
DB00804,C0013595,0.5232,HPO,BLM
DB00836,C0022408,0.5232,HPO,BLM
DB00932,C0020461,0.5232,HPO,BLM
DB06663,C0013390,0.5232,HPO,BLM
DB00572,C0026826,0.5232,HPO,BLM
DB00207,C0019064,0.5232,HPO,BLM
DB00224,C0013595,0.5232,HPO,BLM
DB00307,C0018926,0.5231,HPO,BLM
DB00953,C0025323,0.5231,HPO,BLM
DB00633,C0011168,0.5231,HPO,BLM
DB01058,C0024141,0.5231,HPO,BLM
DB00331,C0031212,0.5231,HPO,BLM
DB00343,C0206062,0.5231,HPO,BLM
DB01232,C0497156,0.5231,HPO,BLM
DB00932,C0002418,0.5231,HPO,BLM
DB00489,C0013362,0.5231,HPO,BLM
DB04854,C0021843,0.5231,HPO,BLM
DB00709,C3665386,0.5231,HPO,BLM
DB01029,C0026826,0.5231,HPO,BLM
DB09101,C0007859,0.5231,HPO,BLM
DB00953,C0497156,0.5231,HPO,BLM
DB12403,C0022408,0.5231,HPO,BLM
DB00130,C1456784,0.5231,HPO,BLM
DB00328,C0020473,0.5231,HPO,BLM
DB00331,C0033687,0.5231,HPO,BLM
DB04854,C0020651,0.5231,HPO,BLM
DB01046,C0030232,0.5231,HPO,BLM
DB06414,C1258215,0.5231,HPO,BLM
DB06698,C0001925,0.5231,HPO,BLM
DB09065,C0032617,0.5231,HPO,BLM
DB00396,C0018790,0.5231,HPO,BLM
DB01409,C0008325,0.5231,HPO,BLM
DB06663,C0702166,0.523,HPO,BLM
DB00572,C0338831,0.523,HPO,BLM
DB01180,C0022568,0.523,HPO,BLM
DB08864,C0702166,0.523,HPO,BLM
DB00836,C0013390,0.523,HPO,BLM
DB00806,C0018099,0.523,HPO,BLM
DB06589,C0008370,0.523,HPO,BLM
DB06698,C0392525,0.523,HPO,BLM
DB04485,C0012569,0.523,HPO,BLM
DB00396,C0038454,0.523,HPO,BLM
DB00293,C0311468,0.523,HPO,BLM
DB00953,C0014868,0.523,HPO,BLM
DB01280,C0030312,0.523,HPO,BLM
DB00130,C0497156,0.523,HPO,BLM
DB00598,C0022346,0.523,HPO,BLM
DB01220,C0013456,0.523,HPO,BLM
DB00331,C0003537,0.523,HPO,BLM
DB00806,C0037822,0.523,HPO,BLM
DB00572,C0025874,0.523,HPO,BLM
DB06202,C0019079,0.523,HPO,BLM
DB06210,C0009319,0.523,HPO,BLM
DB00209,C0237849,0.523,HPO,BLM
DB00234,C0011253,0.523,HPO,BLM
DB00297,C0040046,0.523,HPO,BLM
DB01177,C0007859,0.523,HPO,BLM
DB01259,C0037822,0.523,HPO,BLM
DB00833,C0002874,0.5229,HPO,BLM
DB06809,C0003537,0.5229,HPO,BLM
DB01024,C0038220,0.5229,HPO,BLM
DB00349,C0017152,0.5229,HPO,BLM
DB00316,C0014457,0.5229,HPO,BLM
DB00296,C0085605,0.5229,HPO,BLM
DB00489,C0037036,0.5229,HPO,BLM
DB01198,C0017565,0.5229,HPO,BLM
DB00806,C0033581,0.5229,HPO,BLM
DB00331,C0086439,0.5229,HPO,BLM
DB00969,C0020461,0.5229,HPO,BLM
DB00658,C0013362,0.5229,HPO,BLM
DB04485,C0033975,0.5229,HPO,BLM
DB00864,C0037036,0.5229,HPO,BLM
DB04845,C0025323,0.5229,HPO,BLM
DB00709,C0014868,0.5229,HPO,BLM
DB00764,C0000731,0.5229,HPO,BLM
DB00722,C0037036,0.5229,HPO,BLM
DB06213,C0042384,0.5229,HPO,BLM
DB01264,C0037036,0.5229,HPO,BLM
DB06215,C0014868,0.5229,HPO,BLM
DB06809,C0009421,0.5229,HPO,BLM
DB00491,C0004134,0.5229,HPO,BLM
DB00572,C0013390,0.5229,HPO,BLM
DB00580,C0029456,0.5228,HPO,BLM
DB06772,C0018802,0.5228,HPO,BLM
DB01268,C0018802,0.5228,HPO,BLM
DB01263,C0151539,0.5228,HPO,BLM
DB00242,C0013595,0.5228,HPO,BLM
DB01254,C0013595,0.5228,HPO,BLM
DB01255,C0003855,0.5228,HPO,BLM
DB00367,C3665386,0.5228,HPO,BLM
DB01072,C0011175,0.5228,HPO,BLM
DB04854,C0035243,0.5228,HPO,BLM
DB00209,C0022408,0.5228,HPO,BLM
DB04854,C0023518,0.5228,HPO,BLM
DB00853,C0020651,0.5228,HPO,BLM
DB00492,C0042024,0.5228,HPO,BLM
DB00224,C0085584,0.5228,HPO,BLM
DB00932,C0013456,0.5228,HPO,BLM
DB01254,C0014868,0.5228,HPO,BLM
DB01068,C0311468,0.5228,HPO,BLM
DB01046,C0019572,0.5228,HPO,BLM
DB08912,C1384666,0.5228,HPO,BLM
DB00349,C0149745,0.5228,HPO,BLM
DB00489,C0025323,0.5228,HPO,BLM
DB00478,C0033687,0.5228,HPO,BLM
DB00585,C0086439,0.5227,HPO,BLM
DB06809,C0017675,0.5227,HPO,BLM
DB00836,C0003537,0.5227,HPO,BLM
DB01240,C0042384,0.5227,HPO,BLM
DB01609,C0151825,0.5227,HPO,BLM
DB00224,C0023380,0.5227,HPO,BLM
DB00331,C0017574,0.5227,HPO,BLM
DB00580,C0021843,0.5227,HPO,BLM
DB01264,C0032617,0.5227,HPO,BLM
DB04485,C0030232,0.5227,HPO,BLM
DB01250,C0151636,0.5227,HPO,BLM
DB01628,C0028734,0.5227,HPO,BLM
DB00355,C0030232,0.5227,HPO,BLM
DB00489,C0014868,0.5227,HPO,BLM
DB00658,C0497247,0.5227,HPO,BLM
DB01004,C0019064,0.5227,HPO,BLM
DB01656,C0026848,0.5227,HPO,BLM
DB06809,C0151636,0.5227,HPO,BLM
DB00507,C0042024,0.5227,HPO,BLM
DB01046,C0002878,0.5227,HPO,BLM
DB00496,C0027651,0.5227,HPO,BLM
DB00419,C0149745,0.5227,HPO,BLM
DB01029,C0010692,0.5227,HPO,BLM
DB00207,C0003855,0.5227,HPO,BLM
DB01232,C0002874,0.5227,HPO,BLM
DB00806,C1145670,0.5227,HPO,BLM
DB00602,C1384666,0.5227,HPO,BLM
DB00747,C1527311,0.5227,HPO,BLM
DB00790,C0497156,0.5227,HPO,BLM
DB00209,C0008325,0.5227,HPO,BLM
DB00701,C0151878,0.5227,HPO,BLM
DB01232,C0032617,0.5227,HPO,BLM
DB00904,C0003855,0.5227,HPO,BLM
DB00362,C0010692,0.5227,HPO,BLM
DB13868,C0043144,0.5226,HPO,BLM
DB00997,C0085633,0.5226,HPO,BLM
DB08893,C0023518,0.5226,HPO,BLM
DB01222,C0022346,0.5226,HPO,BLM
DB00625,C0026826,0.5226,HPO,BLM
DB01222,C0032617,0.5226,HPO,BLM
DB01067,C0007859,0.5226,HPO,BLM
DB00035,C1442903,0.5226,HPO,BLM
DB00564,C0151699,0.5226,HPO,BLM
DB00242,C0019064,0.5226,HPO,BLM
DB00633,C0009319,0.5226,HPO,BLM
DB01046,C0311468,0.5226,HPO,BLM
DB09101,C0013362,0.5226,HPO,BLM
DB00360,C0020437,0.5226,HPO,BLM
DB00658,C0338831,0.5226,HPO,BLM
DB06698,C0023518,0.5226,HPO,BLM
DB00658,C0009421,0.5226,HPO,BLM
DB00877,C0700590,0.5226,HPO,BLM
DB00580,C0042024,0.5226,HPO,BLM
DB00349,C0032227,0.5226,HPO,BLM
DB01166,C0037299,0.5226,HPO,BLM
DB00745,C0003855,0.5226,HPO,BLM
DB00674,C0019064,0.5226,HPO,BLM
DB00602,C0152227,0.5226,HPO,BLM
DB04854,C1145670,0.5226,HPO,BLM
DB00349,C0442874,0.5226,HPO,BLM
DB06698,C0311468,0.5225,HPO,BLM
DB00491,C0011253,0.5225,HPO,BLM
DB01280,C0020461,0.5225,HPO,BLM
DB00264,C0042514,0.5225,HPO,BLM
DB00224,C0442874,0.5225,HPO,BLM
DB00489,C0002418,0.5225,HPO,BLM
DB01240,C0018802,0.5225,HPO,BLM
DB00836,C1145670,0.5225,HPO,BLM
DB01182,C0005695,0.5225,HPO,BLM
DB01244,C0034063,0.5225,HPO,BLM
DB04485,C0311468,0.5225,HPO,BLM
DB06809,C0021843,0.5225,HPO,BLM
DB01098,C0017601,0.5225,HPO,BLM
DB00315,C0042514,0.5225,HPO,BLM
DB00876,C1527344,0.5225,HPO,BLM
DB04854,C0023530,0.5225,HPO,BLM
DB00440,C0151827,0.5225,HPO,BLM
DB01220,C0392525,0.5225,HPO,BLM
DB00489,C0022346,0.5225,HPO,BLM
DB04854,C0003578,0.5225,HPO,BLM
DB01097,C0040046,0.5225,HPO,BLM
DB09065,C0022408,0.5225,HPO,BLM
DB00175,C0022568,0.5225,HPO,BLM
DB00836,C0001824,0.5225,HPO,BLM
DB00331,C0442874,0.5225,HPO,BLM
DB00953,C0034150,0.5225,HPO,BLM
DB00482,C0022573,0.5225,HPO,BLM
DB00762,C0018418,0.5225,HPO,BLM
DB00560,C0442874,0.5225,HPO,BLM
DB00978,C0000731,0.5225,HPO,BLM
DB00580,C0030232,0.5225,HPO,BLM
DB00847,C0338831,0.5224,HPO,BLM
DB06769,C0151636,0.5224,HPO,BLM
DB00976,C1456784,0.5224,HPO,BLM
DB00491,C0018099,0.5224,HPO,BLM
DB00349,C0034063,0.5224,HPO,BLM
DB00695,C0003855,0.5224,HPO,BLM
DB04485,C0152227,0.5224,HPO,BLM
DB00533,C0947912,0.5224,HPO,BLM
DB00491,C0033687,0.5224,HPO,BLM
DB06769,C0151827,0.5224,HPO,BLM
DB00254,C0013362,0.5224,HPO,BLM
DB01085,C0013362,0.5224,HPO,BLM
DB00349,C0702166,0.5224,HPO,BLM
DB01224,C0006277,0.5224,HPO,BLM
DB01609,C0009319,0.5224,HPO,BLM
